node,dist
7,1.5126395958326622
20,0.65953034422169887
10,1.3183558301188421
21,0.32132602618757333
24,0.74702563861492144
16,1.0733879369624761
21,0.18121826419485579
5,0.90967927825207651
2,1.050756280782104
20,0.73393125242159807
7,0.50908383483018027
6,0.65320079233548056
6,1.0300477923157503
19,0.69901389493042276
25,0.73368147464024558
4,1.1851292277439449
7,1.3863072504249061
21,1.1098245990138855
21,1.1851861287979899
25,1.1887808789830991
17,0.38893862745905095
4,0.99567000654560167
20,1.0534133080285324
19,1.8334317812170096
22,1.3219279983089542
6,0.8786435858121161
4,0.7768848805685642
1,1.2107327836448996
9,0.72341721687806348
21,0.53857579273889955
7,1.403598363411839
17,1.0912990617796396
20,1.0323029537633488
16,1.0694829925689351
17,0.61884558099922526
4,1.0017242222456511
22,1.3657189099075036
22,0.74264633374204969
17,1.0803981927182167
19,0.43381028519031128
22,0.66104305779949335
10,0.50660340830238926
9,0.43734224862162724
20,0.7421229030666513
16,0.80668009301587251
16,0.24984384436781995
25,0.80791856051404143
10,0.92064423412977137
22,0.48531280555810485
10,0.63878814840468456
4,0.49480968476843973
21,0.78523146951666289
7,1.1766428729769194
7,1.1252930265105716
16,0.6052202996739442
5,0.92442540420738428
10,1.4529325613405881
16,0.74053911024624663
1,0.69720495816874306
9,1.5358256811799698
25,0.45131761490576039
2,1.0415526439097489
21,1.1645050225784961
16,0.61814153554178375
22,0.61661741463207176
9,1.0931805055369128
17,0.9012557512079119
20,0.74855346994405436
9,0.62099902658945294
25,0.99616727646487546
22,0.75922923874736914
7,1.0654026299882164
10,0.560845951754116
22,1.2290717676204808
1,1.3453385844552619
21,0.4573238593527158
1,0.78184048713030208
2,0.82781202769948703
7,0.53005858509983972
20,0.79129165610878327
17,0.77267381164339255
16,1.4963069880797839
10,1.5485583367920019
21,0.26526547196035799
7,1.1602947370731895
1,0.58925941286289507
20,1.1610287448086942
21,0.52950151943483181
17,1.0207521165290556
24,1.1312719622532348
19,1.0155680059324637
1,0.65294665256220097
24,0.56648972044014012
10,0.78827595063779277
21,0.76191965003058648
5,0.80390288119114339
6,0.99738660198247997
19,1.0343250803311228
24,0.62666299812486737
17,0.80597983751392188
10,0.7369819090473485
10,1.171542534933264
4,1.0978699065666919
24,0.70331151060909025
2,0.85734037351393033
6,0.85388036427633762
2,0.84411283191062558
22,0.89455513790993457
7,0.8554295364740192
25,0.85711858014181108
21,1.1177447898576864
9,0.38823087787628602
25,0.71347320349900845
6,0.6644710181506106
7,0.29772099190384133
5,0.85223510021877469
7,0.79597684350989484
2,2.0727204781283377
2,0.58993954084788081
4,0.9897966611830209
16,1.1492004977248234
24,0.64394403307212889
4,0.59034801731502906
19,1.4095456712652192
9,1.3254123819809009
19,0.84978552729029999
2,0.59814660568872424
1,0.57713134875670846
5,1.3497464990877579
7,0.88517292741840237
16,1.2477058450170886
25,1.5984991353058553
10,1.8920912106724357
24,1.4115048010372957
2,0.90523173109467292
19,0.62325404300316922
9,1.1655795834735634
22,1.2298269166324811
25,1.1290234231437433
4,1.2740522365905016
17,0.94531236214158465
24,0.51430913559766811
24,0.75152761662698286
1,0.84776852593678564
6,0.92306671056019518
2,0.64878231855195068
19,0.63301397384093105
22,0.36994088312209172
1,1.150724056443333
20,1.1172662948826986
4,1.6611366641798606
9,1.1087857214762018
24,1.073755627154664
1,1.0544903016000187
1,0.9767569166092962
5,0.87415548603154969
1,1.1335281463642664
9,0.92138447230093856
22,1.1653252579337077
5,0.82223615044232545
2,1.4882569927313016
7,0.9527084435213703
16,1.2118451786928974
19,0.86614814844457677
7,1.2040073844452226
22,1.3125652314685259
17,1.3523066423263459
21,0.42957859876584464
16,0.45464591006813021
10,0.98631359475049951
25,0.36976524787114368
21,1.044579222142648
19,0.88956674804493097
22,0.74105781637166146
1,0.71569357684077395
7,0.84528910576885385
23,1.1916760582475825
20,0.79634608404299301
6,0.61865154716116022
17,0.75786947717217823
7,1.1698085177989952
21,0.58465405141446192
6,0.57227508960029072
16,1.074601849785314
9,0.68338029295549596
7,0.46911415861764882
19,0.87652363993134974
9,0.083103380629253737
22,0.7461081019343988
19,0.93152215213235723
16,1.0341411732017005
22,1.27175812564714
16,0.75757476610830188
9,0.32314600799355248
9,0.67239425275888498
20,0.55919957182583158
7,0.80577292566577574
25,1.295109910724185
6,0.7051523032553032
25,0.59991443731136929
16,1.7027527256496688
2,0.27621214757962737
22,1.262747750218201
10,0.91537798075916688
22,0.59921581310643146
17,0.80349300490367437
2,0.7728297795343777
19,0.83901843984576163
9,0.21119451509338383
22,0.70680979599984028
16,0.97280535278440394
7,0.84904773485035634
24,0.98860254980810836
19,1.0587805359076967
22,1.067988262744147
25,0.97511787597513921
7,1.0537202915905028
24,0.76503492454672839
19,0.9389937092764653
9,1.1667560807619262
1,0.95109862293095193
5,0.81293619531102534
16,1.7687425275342785
17,0.81814117561346089
7,0.62460454860417558
22,0.71679065352811411
19,0.72529647686549825
7,1.172524527094791
22,0.89232461585915035
20,0.85502767909200517
2,0.28427261498186124
10,0.6403142482892511
1,0.68642460848560627
16,0.69478240297856853
25,0.5134875769654903
2,1.5051724226606029
22,1.7803237262648237
9,0.97135153032991428
16,0.63231868497203403
25,0.77254246180328123
20,0.74354933122118194
16,0.97853988445236173
5,1.0032011056773178
7,0.98714152082351181
25,0.63612062179305773
17,0.97765238315336001
6,0.70263296020182464
2,0.70771038544321452
7,1.0688106907079147
21,0.96249342174562647
25,1.181672235500266
22,0.58490403166809024
24,0.42966823864145731
22,0.63571400745517936
24,1.17776287826258
25,0.7531063542229961
10,0.56991864129596603
4,0.92307408781457601
4,0.64175496375104824
7,0.60943204550618302
5,1.2318954518302048
21,1.3386219685867069
5,0.56304989102770897
2,0.80624473508024885
4,1.0198814686666455
25,1.1208352085380924
17,1.5777713420390667
1,1.0586957155499421
19,1.0774815107201876
16,1.0342352308474629
5,0.59607716022651547
6,0.5926098554110858
2,1.1669193812067729
5,0.89691806866632107
2,0.43727884054869393
4,0.90418522454118444
22,1.0624527845247742
22,1.0565684467946603
5,1.3361020956936611
9,1.3027420652395758
1,0.6731183084762925
19,0.47606994873183744
9,1.1692829556742501
2,1.5189784851573065
24,0.40900851728263637
9,1.4269594547059257
22,1.0877425918293513
24,0.71156160653146849
2,0.51826767079407599
22,0.6280619160044536
22,1.4574141879716018
21,0.98621392751624193
22,1.6800377986068835
4,0.73724342475481985
25,0.62723956970307526
6,1.0188193937805563
25,1.1063455127642969
6,0.8183669391304178
10,0.79249124336147814
20,0.32604889221106959
1,0.45539940248604288
17,1.023991017430679
22,0.68339394429810518
19,0.84703270662894836
20,1.7019237279906538
4,1.5755407859410686
16,2.0277578819769619
2,0.47874103603185336
9,0.81160437032168109
22,0.39217114107741458
7,0.47693447359282126
24,1.8045778227746374
24,0.69329299888558071
22,0.65650519382525518
19,0.82741437671966434
19,0.72759070611942978
16,0.54162583639748341
6,0.61526179334271724
4,1.432634521069597
21,0.45539599499185901
21,0.82366988956540044
19,0.79747030802130903
7,1.1227449631190618
21,0.65406314720878367
25,1.272074457248126
22,0.61940271648769651
2,0.75248218709193659
16,1.1025491044423028
22,1.1412508441174958
7,0.95398035595451858
6,0.8516580980306111
22,0.73957593894842089
19,0.43305053531138055
24,0.79690813235903712
17,0.77885680555285808
5,0.92025769892580112
17,1.3062161056227457
16,0.89121395754780874
9,0.33869869010502102
1,1.1190150167174699
22,0.96119113064506378
2,0.72963714472237717
20,0.64597141233823441
1,0.56264950617614451
17,0.67852515467752217
10,0.53831233344836404
17,0.61277264383573782
19,0.6725344500534427
9,0.59286206728994095
25,0.73053452793494333
17,0.63712074815414588
5,0.68522549457559134
2,1.6334988509047663
17,0.77302167047793258
16,1.2178647747126796
20,0.68166327512255143
19,0.62751608299270667
6,0.4084037319465767
17,1.2808736301296251
17,1.0924275942091843
6,0.8489066554267849
10,0.61985762379822262
20,0.67937349628234911
17,0.53830447886613952
24,0.54654443635585337
6,1.1563993494568261
17,1.6718995364821356
9,0.50233584417746613
16,1.3376556631379801
24,0.57101019637679029
1,0.65261255211471814
7,0.59421081363091366
16,0.76900445408042062
7,0.76425887291934769
9,0.64845361326061124
21,0.39525117112900093
2,0.59131561204255301
25,1.0338696446476312
1,0.24047723862726475
10,1.2692016297155313
19,0.84535702594814366
19,1.1309565676105988
7,0.87939840061970553
16,0.75651292584199181
2,0.64569313683372287
24,0.74837480354869224
2,0.21181365969001595
22,0.66852265279025413
21,1.0589738627574257
5,0.74600168116341314
22,1.1420722133445012
24,1.0944889830510824
4,1.4327490033354717
2,1.1632082940339947
7,0.81556800172289845
9,0.85030555264203955
1,0.50081536662155179
24,1.1601245478860969
21,0.88287247796299528
21,0.63550602767349118
19,0.72356023652184265
19,1.1671860341354579
20,0.47877732170942949
21,1.2048850982352415
17,0.92924380537981999
2,0.74671968890453899
10,0.39747700680465586
19,0.78491817740596104
5,1.4026870367331998
6,0.44611030764323062
7,1.3667366818411268
21,0.94260089741124575
7,0.45744973185299237
17,0.50524238680275635
10,0.92554397021797041
19,0.40840658497180288
6,0.84653819120036022
4,0.8740715446589219
23,1.2758729048583437
4,0.69587778742337403
22,2.0777154803483309
4,1.6647167530331217
16,1.0163607062779374
22,0.54270874281728898
24,0.94724641840600488
19,0.81880907761065502
20,1.2504183899480121
17,1.1527735419019196
6,1.1629072240447313
19,0.86430947129896918
22,0.48325063714759187
4,0.80562737297627807
17,0.67015656899935239
7,1.0417230922149734
10,0.64347026564316268
25,0.89255315841315985
6,0.88951858638150616
21,1.1784925123650267
24,0.90930931321496
2,1.0251791451542076
24,1.2195728560479631
16,0.93652632408665937
1,1.3429596349002644
16,0.90767985678912388
22,0.94944668180583403
7,0.85166273048591346
19,0.4759859409058762
6,0.95297430872556133
21,1.0869637998722546
16,0.5773276596844571
17,0.96500618616256051
24,1.1281950974094539
2,0.56097915287303679
24,0.9851076797461098
6,0.8815114293525016
20,0.80605606431817745
5,0.40248149902342883
10,1.172928082732152
21,1.0524463619328785
22,0.75247939789454188
5,0.66747955376101509
24,1.3835563357613325
4,0.67196662065380008
10,0.55107318778784609
1,0.52604258979339913
19,0.83369236786137269
4,0.5256978675946522
5,0.9662272793380382
10,1.3158192825064141
10,0.90052216073383817
24,1.361229390646409
20,0.46309490452456692
9,0.54506535384518351
5,0.66443818355320272
2,0.2043691460051795
20,1.1001254938625979
25,1.0355725780978955
17,0.99052105570177051
6,0.90672805720624183
21,0.98335640417716685
19,1.0426833680886283
24,0.56650068049141444
2,1.1549987323648392
7,0.75421102103908499
21,1.2162728530857769
25,0.8142891164568038
17,1.3874556819535091
10,0.90431433966154828
1,0.85431917068813912
9,0.63679293735949782
21,0.87197871078744438
24,0.71954127568512183
2,1.0013945847033316
20,0.83918505506520413
16,0.94687740286286104
19,1.2085636108309512
17,1.3125441275650755
20,0.91315503222557692
5,0.99464498848985217
6,1.3042069064681592
7,1.5216092784482642
25,0.81683564197912029
17,1.6058616030202049
19,0.81856585389364855
21,1.2676040768867614
22,0.7171870977360697
7,0.90445319142616976
2,0.96055686557470521
21,1.0521887227057158
21,1.411899344597316
21,0.71287876919284388
25,0.8439135380878654
16,0.6520422700675419
2,0.56369785659672011
9,0.49167858659389424
10,0.98029383890883803
10,0.55985342710252961
1,0.98147771961654184
21,0.93236118189616068
25,0.34523522106475701
2,0.79019143439192951
6,0.69925457000822888
20,0.78257473003910172
4,0.89764404812874765
7,0.75158493456685693
21,0.99224754687298566
21,0.2984571405769505
17,0.91881049285834882
6,0.78777154314081277
4,1.593310917158018
16,0.43856057747725807
19,0.94048954186130818
10,1.4443520428592107
1,0.61313145230303445
9,0.94863716912702811
19,0.96922312259217969
5,0.70823786283295564
7,1.2450001792107592
6,0.55834715243418431
5,1.2221003693188206
2,1.5400899900009224
1,1.3705989427480716
19,1.1510917655958697
2,0.47280177619341801
17,1.3517673364655092
21,1.0653815575970038
5,0.41201667117069113
17,0.79342932710189784
25,1.2252214609579475
6,0.60359493449321866
25,1.7272616517626169
10,0.72187181105255682
2,1.141715939613779
16,0.88626764259302915
24,0.62158846036637472
10,0.85449104349581351
16,0.5603692627825374
19,0.56332442771806202
19,0.43254363280059732
24,1.2215499016497922
2,0.82653076265864489
17,0.77663007538959261
19,1.1714719895587593
10,1.2163392697786912
4,0.62631225480068242
19,1.2361055589221694
25,0.77334271487052775
17,1.6940104532332965
5,0.79050621567993939
25,0.54272557126373755
4,0.94524528796697904
19,0.70369032118378871
6,0.66669586518704049
4,0.88901448008748818
20,1.4893063671457822
5,0.48368501366342254
4,0.93536222713113371
5,0.8322258021201876
4,0.77169718798558229
19,1.1117721381492141
6,0.43531774678208263
9,1.3389874954806478
25,0.57231363262875923
2,1.1648734782363463
25,0.57202222772861211
21,0.58203089059497226
24,0.79136541271326721
6,0.6332626885296686
1,0.7152600359095721
25,0.94320405027931464
9,0.76926045201993676
5,0.8968653509150194
17,0.63705472572537192
20,1.5764498824200757
6,1.0054808945540552
17,0.61590313492404258
25,1.046257854777388
10,0.43567953871902776
9,1.1251489771203085
24,0.64098793230740803
17,0.88593499679424281
16,0.84876589325905094
25,0.53680754072701298
7,0.68226071191271609
5,0.49227605878603065
19,0.61837072779741187
5,1.4385909940937172
4,0.63847616434284182
9,0.68580705812242126
1,0.95230584452645506
17,1.1813364043234893
21,0.74930938014555482
17,0.72668537881824069
5,0.76632508925115839
1,0.8044378424288029
2,0.99048234747416009
20,0.8167722896749362
15,1.8280826797638277
24,0.53338259582736081
1,0.77626789653299744
25,0.63682118710026614
1,1.8238602875563852
16,0.95605763500504559
24,0.91772285036901236
1,0.90248803324070082
16,1.186829140346801
7,0.59744798701759849
10,0.88549549283634543
21,0.79047648014463157
2,0.84947042693627417
10,0.86087791185351326
16,1.1134389411913954
24,1.277129948285527
21,0.99723444853284604
7,1.4074265300146642
22,0.80988069822213216
20,1.3005326039576592
2,1.1623491608024483
17,0.75165748084802808
5,0.78806089756904585
16,0.94280736780580798
19,0.7669212383945464
5,0.8982765794913149
16,0.8884505085182407
6,0.53566320597084871
10,0.78098369050048932
10,0.46588034051985755
10,1.0613941118341499
19,0.67906954078677684
21,0.75163856928788075
2,0.58666619335926962
9,0.8353631983126979
22,0.64075277348256299
2,1.4468472718242795
5,0.62308355967593576
16,0.605722685329805
4,0.45396497536761782
16,1.2024527659170732
22,1.0225390479743099
2,0.65726815653593107
17,0.70367550128297029
9,0.58364892390037526
24,0.95699215364485946
21,1.1194053202306065
22,0.55613273357348381
16,0.85325830671944292
16,0.37759294056654708
20,0.62318547298128069
1,0.72473170466346248
5,0.92751603228207535
19,0.93816309363045847
10,0.68011326485571544
22,0.94889817015366906
5,1.0582176233092977
24,0.62141784516483578
16,0.8776625661000822
9,0.78450237839398917
1,1.3870628234183295
4,0.82839572113056681
25,1.0781615838717513
24,0.76732676737829009
7,0.22314377585153675
17,1.0177437847572506
20,0.84672034685234598
19,0.5328657042382996
16,1.0712877977449806
10,0.78497265105608038
5,0.76635691148602914
21,1.6945837086886155
7,0.76037337843849018
17,1.011909421592867
22,1.0219964219233721
10,1.6092352991253407
19,1.1647071512967953
7,0.77620382334294513
4,0.74618030272185454
24,0.82989849505841762
5,0.63097414282144193
20,0.41941739596671973
25,0.30963681956298378
1,1.9525576453783489
20,0.45711447547854017
21,1.4858909892686898
24,0.83135790399540399
2,0.6345029107718887
20,2.0707871993451317
25,1.1698812197178738
25,0.81027987089955267
9,0.97813332187361857
7,0.75597294326303499
16,0.61871814000918224
5,0.75626831969344355
25,0.66188417458943782
7,0.86848901084369645
10,0.61559383540183521
6,0.60055606763100811
25,0.74191050311642137
6,0.51399248463676928
10,0.53819018573700939
1,0.45832797150691318
5,0.72951837828115906
2,1.0227097451672889
21,1.30775885524991
24,0.59601928439122809
7,0.89461923673754573
21,0.68623099612527727
1,0.60460086999793383
6,0.98663777351798476
5,0.70262317189846935
25,0.75997849415308172
21,1.3168907902636171
7,1.0300938058189302
17,0.80016297348722187
24,0.66534421724749371
10,0.53205707330134233
1,0.85763694681791991
19,0.94469394329253531
9,1.0919520189052458
16,0.43261071582325139
5,0.56461633722391424
16,1.348014329900378
24,0.95817095319894408
7,0.53877962297686322
4,1.0776217721982078
1,0.93952848610651318
22,0.63197272842974739
19,0.74667255135636945
9,0.70386456236782613
22,0.49932469472650604
2,1.1772724951111631
5,0.58816723168295615
9,1.8522958153917342
20,0.60169448402104264
25,0.70421257944989091
5,0.97238439888000761
6,0.80662209350997949
21,0.94710759851096338
24,0.39450781492159248
7,0.74070774852099164
6,0.47361887815725129
21,0.80747397082367611
7,1.1232470555579726
24,0.92951573016901023
9,0.63193517860898951
9,0.94310007139951957
16,0.51445707955076247
24,1.5557682945162694
5,0.94525305910329116
2,0.68746075294705244
10,0.56334194278925642
4,0.95455326213255098
22,1.3783332488801945
16,0.33149838202479531
21,0.89258489792986762
16,1.0007828070125173
7,1.139224384625936
4,0.78005765262340521
24,0.60412110410685338
9,0.57118262429557154
21,1.2923997088133456
4,0.8974452310938088
19,0.76723466787846051
19,1.0104304511636519
6,0.58719884479001383
21,0.9827537070363882
16,0.87464755263362892
25,1.2994854069542316
7,0.67243858419689839
17,0.94041561619930336
20,0.93163762695066243
5,0.89931162861981362
10,1.0060375532518948
2,1.457088002465516
2,1.0202063235785304
25,0.7969188731773158
16,0.87734862292387383
9,1.0495313130819586
21,0.58597311647303441
7,0.79473548555662576
4,0.62563962487605629
19,1.5122187150654132
9,1.0860950306054853
21,0.4805830713959991
10,0.89121734247697382
17,0.70173467245293542
7,0.46733916073591991
25,0.60997290151251848
25,0.50673683967287764
6,0.99152385387913922
16,0.60419183598923321
24,0.81178264438253556
19,0.54701107132831595
2,0.49657719107789128
25,1.4140498657519822
1,1.5306936793208221
1,0.83879634695118621
9,0.94470854961211104
20,1.0456014395636581
17,0.52228991394161972
1,0.54559535106556079
24,1.0858881095697941
16,1.1864944755825868
21,2.0987950344069732
21,0.79762386593104373
1,1.3957797249570831
2,0.31604499400870106
21,0.83827440873734183
7,0.57135389152872218
20,1.3682717432830149
21,0.93137646220470427
5,1.3538202498603704
4,1.253932654615622
24,1.6108178314005273
19,0.48384336108674608
21,1.2479248781772732
21,0.64573368788406138
24,1.2152726740927315
20,0.99806875609934975
2,1.4080894213974962
10,0.48837282228197837
17,0.89931417223816468
7,0.8812652785757995
6,1.0138548960621283
25,1.5822210385720377
21,0.96376220195978546
7,0.35994236829756554
19,1.447894133444098
24,0.94921949961728225
1,0.84743516283873876
10,0.39859845359633361
25,1.1551696558836204
2,0.62727158327701626
24,0.63034780658355438
2,0.65518978599957134
24,0.6022940843761494
25,0.42894251721521842
16,0.67940176552518461
6,1.6876724215957597
21,0.41730583478166555
4,0.95060908074613781
10,0.90834924091897862
2,0.58069455303528184
21,0.45702103547696399
4,1.2189526580312307
10,0.63979272400984044
10,1.0720816800448398
17,0.55563589567130911
21,0.81749540774447749
16,0.47753728496998565
22,1.025936784565785
20,0.87583527480769552
16,0.46806312016990753
4,1.5060137706895091
2,0.45743905852376415
21,0.78876359316635314
19,0.5824324618960437
7,0.89471304412574082
9,0.83026898149084671
25,1.2660826793130893
21,0.76597954945824243
4,0.74230918805557955
10,0.71511716828121152
10,0.93904359656935066
20,0.31351683366951011
22,0.71775827163758876
7,0.63147467995538098
17,1.2361430652080667
7,0.98263876751058121
7,0.65213548926216647
1,1.3231826855385298
4,0.89113269962949682
4,1.2458740557203045
16,1.0796220291222127
4,1.6368073830877785
7,0.68442841930969001
17,1.3636485353946299
22,0.68025513055005216
20,0.44146156958821936
22,0.37852278599427264
6,0.82948692869401563
5,1.1869679667738693
5,2.0230186535592702
19,1.2857788252976978
6,0.70149484745117019
9,0.88442084436038315
17,0.90688223259765288
24,1.9405722356253885
5,1.0820758286752186
20,0.33470579045990689
24,0.66906646714127482
1,1.2201986731546295
5,0.4626112235612953
10,1.5402390394321148
6,0.56502085189829043
22,1.2455644410000857
4,1.232856981118656
7,0.33239078079611367
24,0.72176909981776072
4,0.73485119590800274
5,0.3104542006634004
5,0.7896489342664379
9,0.38292457394708135
20,1.3009522189011746
1,0.77896604557967342
5,0.57341114521584879
20,1.0136746580174547
19,0.5424432095700511
16,0.41599114644945923
7,0.88275206386574467
10,1.1575147051228578
20,0.96442908340205491
19,1.2048243369073588
24,1.6671412668160064
5,0.88193150531691156
1,1.4407241454244331
7,1.4345280053516145
9,0.78296680940319552
19,1.5427783866809404
19,0.66761072489157891
10,1.0023236181552573
25,2.5814669220999646
24,0.92424885629978948
1,1.0180040440276785
20,0.89029670160504337
16,0.69992458346483644
16,0.96630630042551047
2,0.57275957586119175
6,0.69079550205822648
1,0.80274007885707199
17,1.2371227007407641
2,0.48281719869696788
10,1.5517240293122245
17,0.96058936737236889
22,0.82004238804307039
2,0.90212080650781956
20,0.61553774935502559
22,0.63479763185612514
9,0.76038163865621788
7,0.62568029838610972
19,0.43073106320358329
16,1.4805784698136089
1,0.45553460755003833
24,0.65426599180742262
16,0.33110710010023203
4,0.53781314066901953
25,0.6342595718459606
17,0.72701509939021036
2,0.87434499808533239
6,1.2091645529106494
25,1.4563085491661172
17,1.0705299843944223
4,1.0501573485935847
5,0.70340082940897097
10,0.88214888020148641
20,0.71468730661244539
21,0.40494538871283209
16,0.55330977498426859
4,0.77258139049299701
1,1.136866877807629
22,0.99972296385654091
24,0.89996607733800726
10,0.63381728073538934
25,0.86892654821589455
25,0.38902286292774757
7,0.72283779246159696
24,1.2941348848208987
4,0.66853211425066617
17,0.64870015182065421
5,0.88731464159633266
17,1.4618319276816962
10,0.83945030109142416
25,1.3899417467330151
9,0.44884928356382348
20,0.96380470232855098
7,0.9813110405054537
2,0.84618145070137862
2,0.882809322632506
10,0.61529227834153577
9,1.4573980301447751
17,1.7438351665056131
7,1.4111719670841674
19,0.8762186085605399
6,0.84361571039856098
20,1.4193192210770553
6,1.2934323968613182
10,0.52019259821043273
2,0.7627498801175312
16,0.57080660124242733
19,1.3301525576516924
17,0.97061034391354284
6,1.0677319160523129
19,1.3925451767118411
17,0.79505838146172381
10,0.96378366551041628
6,0.70158445694958993
7,0.73448763025323915
10,1.2080261359912035
20,1.3473027077024105
24,1.1068129110784901
16,1.2030083988528768
21,0.67863122459601943
17,1.1442045748213896
17,0.72320600723296014
19,1.0949786853173527
22,1.5914259175501126
5,1.2393720033139373
4,0.39136341638253369
6,0.49716779716439208
7,0.90266376756284539
21,0.94278664115481359
19,0.54841899933010585
20,1.64353353508668
19,0.55123893489680786
10,1.076265750069116
25,0.98662147178396742
17,0.64280253132589626
7,0.9645438558320556
5,1.2316564945220188
17,0.68414831297404544
24,0.6704783519455374
19,0.41463944812725828
16,1.1939179486860347
6,0.68571815340344544
21,0.44208746729049814
6,1.0280207829534502
19,0.75554442155775625
22,0.63659228540050272
22,1.0008535144630031
10,0.43749064593010967
22,1.310832421253854
19,0.61987208204161703
10,1.105784075721344
19,1.6922612154623728
22,1.302876560154886
7,1.4934735464958269
20,0.87699888595457476
22,0.68397352594116267
17,1.204371099487211
22,1.0229567404722892
9,1.2374448563535307
22,0.68917678113581227
2,0.55049964552447006
22,0.79186824449041571
1,1.3038818413578939
2,0.46764065946706918
6,0.9147617849735058
10,1.3762242452405751
5,1.1813390836634468
5,1.6441920815990902
16,0.27776689830766721
17,0.86984405427767542
19,0.65996973439627826
21,0.72605476140223901
17,1.0009476750611994
6,1.0258974373905676
5,1.0820776677114601
16,0.54956334574054644
2,0.78206313114182335
25,0.76504722019828542
4,0.72821194941581613
25,0.85978413080657801
1,0.79660098908490906
5,0.82566688113463593
5,1.07286736393569
17,0.50788444248566544
7,1.2254429416465531
25,0.82114081036038489
4,1.3314475937822197
7,0.64425258832541488
10,0.62174338184303857
5,1.2423375562287557
20,0.48464280965063489
4,0.99604271304691683
10,0.81029091847892509
9,0.82507391823105691
22,0.5586507214626617
2,0.6990886038937203
21,1.3399456413658111
17,0.82683623377311355
25,0.40349052598238244
16,0.69215956242313115
1,0.5081586023426522
25,0.90426904058532831
5,1.2312526950858762
4,0.49755895323887234
7,0.98465529548046016
21,1.0691203286044089
16,1.7128725648710137
19,0.96201950680881976
10,0.58459261840363319
20,0.50043751095495892
2,0.98444821762491541
7,1.0873853192436163
24,1.7064251836934328
9,1.4414363058742945
20,1.2545914672571745
21,0.60457348571676606
16,1.3503732717577235
25,0.71264251242940091
22,0.83353004430401167
22,0.56781483692848667
1,1.0003842063859554
5,0.94209762306275935
7,0.84964815767848256
9,0.67783157432700059
2,1.8426187267115612
22,0.36471709993676815
7,0.78308714241304944
17,0.54506432618895984
7,0.40547535172997129
25,0.89960374076394523
25,1.4323221371471979
